2001.0,0.01,0.352,-0.26315624999999954,-1.0,5.0,0.4,5.89946127958166,369.56427794408785,-68.0133943092359,135.0579100911733,64.92404240335692,0.3507430810019434,1284.714195010598,44.59027042909512,199.9264534070371,1.0,-0.7
2001.0,0.01,0.352,-0.26799999999999985,-1.0,5.0,0.4,5.159792950488065,367.7050506488441,-68.38121717928075,134.98481523181724,64.94215199141182,0.3503815864237404,1303.6301543752143,44.6013082233763,199.9264534070371,1.0,-0.686
2001.0,0.01,0.352,-0.2745625,-1.0,5.0,0.4,4.26414587624658,365.9297546592578,-68.92180505560498,134.77528117399422,65.15555427967729,0.3482575394465222,1324.5411374726614,44.659083793167085,199.9264534070371,1.0,-0.672
2001.0,0.01,0.352,-0.2817499999999999,-1.0,5.0,0.4,3.3272210048389477,364.32519785991036,-69.53781856714312,134.5322471599656,65.39718617934335,0.34583418734076565,1344.1484855300755,44.70603602164823,199.9264534070371,1.0,-0.658
2001.0,0.01,0.352,-0.2870624999999999,-1.0,5.0,0.4,2.5568552069400265,362.68570917069337,-69.98028662719865,134.39073959284593,65.57431671762326,0.3441774737501332,1363.5453415952304,44.74433219741228,199.9264534070371,1.0,-0.644
2001.0,0.01,0.352,-0.2940937499999993,-1.0,5.0,0.4,1.4677532570133254,360.1062876297171,-70.55350426893008,134.36746506862042,65.57407057084804,0.34410070171471346,1390.7139899615881,44.737951807964606,199.9264534070371,1.0,-0.63
2001.0,0.01,0.352,-0.3012812499999997,-1.0,5.0,0.4,0.23294536797465693,356.8093393027928,-71.12892249258391,134.64198487944958,65.32698921308511,0.34665964363598184,1424.0473404415743,44.74108606593967,199.9264534070371,1.0,-0.616
2001.0,0.01,0.352,-0.307375,-1.0,5.0,0.4,-0.730050091750674,354.54957339072655,-71.63996476989598,134.7030562606476,65.26453775548246,0.34727815608980955,1447.9302623669353,44.72740644893549,199.9264534070371,1.0,-0.602
2001.0,0.01,0.352,-0.3156562499999999,-1.0,5.0,0.4,-2.084132465081055,351.24354231280864,-72.33284092764278,135.01699513305198,64.95174550789446,0.350408378310092,1481.36537876508,44.711210207855984,199.9264534070371,1.0,-0.588
2001.0,0.01,0.352,-0.32393750000000043,-1.0,5.0,0.4,-3.423598539602473,348.0074930176104,-73.02509714312455,135.19082395970187,64.7354981168,0.352431843943121,1514.493609847058,44.664091387881065,199.9264534070371,1.0,-0.574
2001.0,0.01,0.352,-0.33065624999999976,-1.0,5.0,0.4,-4.697004542355986,344.3810601637825,-73.57321657511248,135.8542595195815,64.11249903119278,0.3587921082801071,1549.4284900776001,44.65428643359664,199.9264534070371,1.0,-0.56
2001.0,0.01,0.352,-0.33925000000000033,-1.0,5.0,0.4,-6.527948082620813,338.3552013151729,-74.1989883456554,137.2404795497184,62.66692334929074,0.37306184484570715,1602.4745301227902,44.635198735629714,199.9264534070371,1.0,-0.546
2001.0,0.01,0.352,-0.34862499999999974,-1.0,5.0,0.4,-8.411610565149456,332.65034427442123,-74.94167942003371,138.62443213125,61.30503182400097,0.3867527063163532,1654.5251141023418,44.66338126307804,199.9264534070371,1.0,-0.532
2001.0,0.01,0.352,-0.3562812500000001,-1.0,5.0,0.4,-10.136814806208024,326.87358707566915,-75.51153222134185,140.31833207731736,59.635148573438606,0.40352739290083417,1704.5198052313906,44.74228097555376,199.9264534070371,1.0,-0.518
2001.0,0.01,0.352,-0.36628124999999934,-1.0,5.0,0.4,-12.569638930830003,317.9361535769233,-76.15686964621466,143.13234622139737,56.7555557441018,0.4321415603529849,1777.2511942757951,44.96233475824458,199.9264534070371,1.0,-0.504
2001.0,0.01,0.352,-0.3772187499999998,-1.0,5.0,0.4,-15.620458430973201,305.6068235974574,-76.74182315046468,147.552127348145,52.363866762815974,0.47615431913593603,1872.3891177979847,45.58535869839817,199.9264534070371,1.0,-0.49
2001.0,0.01,0.352,-0.38659375000000024,-1.0,5.0,0.4,-18.4190757735525,293.76356431205375,-77.17178863596325,151.92817511923042,48.01495556804726,0.5197250519415901,1958.8802904049267,46.392508973361146,199.9264534070371,1.0,-0.476
2001.0,0.01,0.352,-0.40018749999999986,-1.0,5.0,0.4,-22.41089739968911,276.86761633718663,-77.78442066712644,158.0707927237484,41.859175495448945,0.5812706841517904,2075.4645040088667,47.80593078511443,199.9264534070371,1.0,-0.462
2001.0,0.01,0.352,-0.41596874999999983,-1.0,5.0,0.4,-26.809016426914834,259.1800929297514,-78.64503501286512,164.24842297092607,35.69008151969763,0.6429967321645337,2192.557475467292,49.493253976259766,199.9264534070371,1.0,-0.448
2001.0,0.01,0.352,-0.4300312499999999,-1.0,5.0,0.4,-30.470785389262836,245.51707477109815,-79.57420034348246,168.73020209902973,31.1805083728152,0.6880618669353551,2280.3828668343904,50.81447015241312,199.9264534070371,1.0,-0.434
2001.0,0.01,0.352,-0.4490937500000001,-1.0,5.0,0.4,-35.20065253803562,229.45869217116436,-81.09239097226849,173.73636816645856,26.214578013556874,0.7377950286523812,2383.499646453532,52.33370626675343,199.9264534070371,1.0,-0.42
2001.0,0.01,0.352,-0.46987499999999954,-1.0,5.0,0.4,-39.98970519103546,214.95293877996133,-82.98029294702772,177.8658443964891,22.039419531134556,0.7795056379143445,2475.9869094005153,53.50101543270445,199.9264534070371,1.0,-0.406
